Year,FlagOfRegistration,FlagOfRegistration Label,BeneficialOwnership,BeneficialOwnership Label,Dead weight tons in thousands,Dead weight tons in thousands Footnote,Dead weight tons in thousands Missing value,Percentage of total fleet,Percentage of total fleet Footnote,Percentage of total fleet Missing value,Number of ships,Number of ships Footnote,Number of ships Missing value
2023,364,"Iran (Islamic Republic of)",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",757,"Switzerland including Liechtenstein",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",926,"United Kingdom including Channel Islands and Isle of Man",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",842,"United States of America including Puerto Rico and United States Virgin Islands",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",5600,"Asia and Oceania",19982.206,,,98.08571,,,263,,
2023,364,"Iran (Islamic Republic of)",5702,"Northern America and Europe",289.509,,,1.4211,,,6,,
2023,364,"Iran (Islamic Republic of)",5706,"Europe, Northern America, Australia and New Zealand",289.509,,,1.4211,,,6,,
2023,364,"Iran (Islamic Republic of)",5703,"Central and Southern Asia",19274.306,,,94.61088,,,248,,
2023,364,"Iran (Islamic Republic of)",5704,"Eastern and South-Eastern Asia",306.106,,,1.50257,,,4,,
2023,364,"Iran (Islamic Republic of)",5705,"Western Asia and Northern Africa",401.794,,,1.97227,,,11,,
2023,364,"Iran (Islamic Republic of)",1400,"Developing economies",19982.206,,,98.08571,,,263,,
2023,364,"Iran (Islamic Republic of)",1410,"Developing economies: Africa",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1420,"Developing economies: Americas",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1460,"Developing economies: Asia and Oceania",19982.206,,,98.08571,,,263,,
2023,364,"Iran (Islamic Republic of)",1430,"Developing economies: Asia",19982.206,,,98.08571,,,263,,
2023,364,"Iran (Islamic Republic of)",1450,"Developing economies: Oceania",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1500,"Developed economies",289.509,,,1.4211,,,6,,
2023,364,"Iran (Islamic Republic of)",1520,"Developed economies: Americas",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1560,"Developed economies: Asia and Oceania",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1530,"Developed economies: Asia",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1550,"Developed economies: Oceania",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1540,"Developed economies: Europe",289.509,,,1.4211,,,6,,
2023,364,"Iran (Islamic Republic of)",1600,"Developing economies excluding China",19678.792,,,96.59636,,,261,,
2023,364,"Iran (Islamic Republic of)",1601,"Developing economies excluding LDCs",19982.206,,,98.08571,,,263,,
2023,364,"Iran (Islamic Republic of)",1610,"LDCs (Least developed countries)",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1614,"LDCs: Africa",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1612,"LDCs: Asia",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1615,"LDCs: Islands and Haiti",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1620,"LLDCs (Landlocked developing countries)",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1640,"SIDS (Small island developing States) (UN-OHRLLS)",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1641,"SIDS: Atlantic and Indian Ocean",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1642,"SIDS: Caribbean",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",1643,"SIDS: Pacific",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",2623,"Low-income developing economies",0,,,0,,,0,,
2023,364,"Iran (Islamic Republic of)",2622,"Middle-income developing economies",518.314,,,2.54422,,,4,,
2023,364,"Iran (Islamic Republic of)",2621,"High-income developing economies",19463.892,,,95.54149,,,259,,
2023,364,"Iran (Islamic Republic of)",2711,"BRICS",941.79,,,4.62292,,,10,,
2023,364,"Iran (Islamic Republic of)",3412,"European Union (2020 …)",169.447,,,0.83176,,,2,,
2023,364,"Iran (Islamic Republic of)",3916,"G20 (Group of Twenty)",941.79,,,4.62292,,,10,,
2023,364,"Iran (Islamic Republic of)",3919,"G-77 (Group of 77)",19980.733,,,98.07848,,,262,,
2023,364,"Iran (Islamic Republic of)",3905,"OECD (Organisation for Economic Cooperation and Development)",169.447,,,0.83176,,,2,,
2023,380,"Italy",0000,"World",,,"No value reported or collected",,,"No value reported or collected",,,"No value reported or collected"
2023,380,"Italy",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023,380,"Italy",0002,"Special economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023,392,"Japan",0000,"World",38410.381,,,100,,,957,,
2023,392,"Japan",5100,"Africa",0,,,0,,,0,,
2023,392,"Japan",5110,"Northern Africa",0,,,0,,,0,,
2023,392,"Japan",5120,"Sub-Saharan Africa",0,,,0,,,0,,
2023,392,"Japan",5121,"Eastern Africa",0,,,0,,,0,,
2023,392,"Japan",5122,"Middle Africa",0,,,0,,,0,,
2023,392,"Japan",5123,"Southern Africa",0,,,0,,,0,,
2023,392,"Japan",5124,"Western Africa",0,,,0,,,0,,
2023,392,"Japan",5200,"Americas",0,,,0,,,0,,
2023,392,"Japan",5210,"Northern America",0,,,0,,,0,,
2023,392,"Japan",5220,"Latin America and the Caribbean",0,,,0,,,0,,
2023,392,"Japan",5221,"Caribbean",0,,,0,,,0,,
2023,392,"Japan",5222,"Central America",0,,,0,,,0,,
2023,392,"Japan",5223,"South America",0,,,0,,,0,,
2023,392,"Japan",5300,"Asia",37846.892,,,98.53298,,,949,,
2023,392,"Japan",5310,"Central Asia",0,,,0,,,0,,
2023,392,"Japan",5330,"Eastern Asia",37426.902,,,97.43955,,,947,,
2023,392,"Japan",5350,"South-eastern Asia",0,,,0,,,0,,
2023,392,"Japan",5320,"Southern Asia",419.99,,,1.09343,,,2,,
2023,392,"Japan",5340,"Western Asia",0,,,0,,,0,,
2023,392,"Japan",5400,"Europe",543.53,,,1.41506,,,4,,
2023,392,"Japan",5410,"Eastern Europe",0,,,0,,,0,,
2023,392,"Japan",5420,"Northern Europe",541.592,,,1.41001,,,3,,
2023,392,"Japan",5430,"Southern Europe",1.938,,,0.00505,,,1,,
2023,392,"Japan",5440,"Western Europe",0,,,0,,,0,,
2023,392,"Japan",5500,"Oceania",0,,,0,,,0,,
2023,392,"Japan",0000u,"World n.e.s.",19.959,,,0.05196,,,4,,
2023,392,"Japan",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023,392,"Japan",008,"Albania",0,,,0,,,0,,
2023,392,"Japan",012,"Algeria",0,,,0,,,0,,
2023,392,"Japan",024,"Angola",0,,,0,,,0,,
2023,392,"Japan",660,"Anguilla",0,,,0,,,0,,
2023,392,"Japan",028,"Antigua and Barbuda",0,,,0,,,0,,
2023,392,"Japan",032,"Argentina",0,,,0,,,0,,
2023,392,"Japan",533,"Aruba",0,,,0,,,0,,
2023,392,"Japan",036,"Australia",0,,,0,,,0,,
2023,392,"Japan",040,"Austria",0,,,0,,,0,,
2023,392,"Japan",031,"Azerbaijan",0,,,0,,,0,,
2023,392,"Japan",044,"Bahamas",0,,,0,,,0,,
2023,392,"Japan",048,"Bahrain",0,,,0,,,0,,
2023,392,"Japan",050,"Bangladesh",0,,,0,,,0,,
2023,392,"Japan",052,"Barbados",0,,,0,,,0,,
2023,392,"Japan",056,"Belgium",0,,,0,,,0,,
2023,392,"Japan",084,"Belize",0,,,0,,,0,,
2023,392,"Japan",204,"Benin",0,,,0,,,0,,
2023,392,"Japan",060,"Bermuda",0,,,0,,,0,,
2023,392,"Japan",068,"Bolivia (Plurinational State of)",0,,,0,,,0,,
2023,392,"Japan",076,"Brazil",0,,,0,,,0,,
2023,392,"Japan",092,"British Virgin Islands",0,,,0,,,0,,
2023,392,"Japan",096,"Brunei Darussalam",0,,,0,,,0,,
2023,392,"Japan",100,"Bulgaria",0,,,0,,,0,,
2023,392,"Japan",132,"Cabo Verde",0,,,0,,,0,,
2023,392,"Japan",116,"Cambodia",0,,,0,,,0,,
2023,392,"Japan",120,"Cameroon",0,,,0,,,0,,
2023,392,"Japan",124,"Canada",0,,,0,,,0,,
2023,392,"Japan",136,"Cayman Islands",0,,,0,,,0,,
2023,392,"Japan",152,"Chile",0,,,0,,,0,,
2023,392,"Japan",156,"China",4.627,,,0.01205,,,1,,
2023,392,"Japan",344,"China, Hong Kong SAR",0,,,0,,,0,,
2023,392,"Japan",446,"China, Macao SAR",0,,,0,,,0,,
2023,392,"Japan",158,"China, Taiwan Province of",0.275,,,0.00072,,,1,,
2023,392,"Japan",170,"Colombia",0,,,0,,,0,,
2023,392,"Japan",178,"Congo",0,,,0,,,0,,
2023,392,"Japan",184,"Cook Islands",0,,,0,,,0,,
2023,392,"Japan",188,"Costa Rica",0,,,0,,,0,,
2023,392,"Japan",384,"Côte d'Ivoire",0,,,0,,,0,,
2023,392,"Japan",191,"Croatia",0,,,0,,,0,,
2023,392,"Japan",192,"Cuba",0,,,0,,,0,,
2023,392,"Japan",531,"Curaçao",0,,,0,,,0,,
2023,392,"Japan",196,"Cyprus",0,,,0,,,0,,
2023,392,"Japan",408,"Dem. People's Rep. of Korea",0,,,0,,,0,,
2023,392,"Japan",180,"Dem. Rep. of the Congo",0,,,0,,,0,,
2023,392,"Japan",208,"Denmark",0,,,0,,,0,,
2023,392,"Japan",262,"Djibouti",0,,,0,,,0,,
2023,392,"Japan",212,"Dominica",0,,,0,,,0,,
2023,392,"Japan",214,"Dominican Republic",0,,,0,,,0,,
2023,392,"Japan",218,"Ecuador",0,,,0,,,0,,
2023,392,"Japan",818,"Egypt",0,,,0,,,0,,
2023,392,"Japan",226,"Equatorial Guinea",0,,,0,,,0,,
2023,392,"Japan",232,"Eritrea",0,,,0,,,0,,
2023,392,"Japan",233,"Estonia",0,,,0,,,0,,
2023,392,"Japan",231,"Ethiopia",0,,,0,,,0,,
2023,392,"Japan",234,"Faroe Islands",0,,,0,,,0,,
2023,392,"Japan",242,"Fiji",0,,,0,,,0,,
2023,392,"Japan",246,"Finland",0,,,0,,,0,,
2023,392,"Japan",250,"France",0,,,0,,,0,,
2023,392,"Japan",258,"French Polynesia",0,,,0,,,0,,
2023,392,"Japan",266,"Gabon",0,,,0,,,0,,
2023,392,"Japan",270,"Gambia",0,,,0,,,0,,
2023,392,"Japan",268,"Georgia",0,,,0,,,0,,
2023,392,"Japan",276,"Germany",0,,,0,,,0,,
2023,392,"Japan",288,"Ghana",0,,,0,,,0,,
2023,392,"Japan",292,"Gibraltar",0,,,0,,,0,,
2023,392,"Japan",300,"Greece",0,,,0,,,0,,
2023,392,"Japan",304,"Greenland",0,,,0,,,0,,
2023,392,"Japan",308,"Grenada",0,,,0,,,0,,
2023,392,"Japan",312,"Guadeloupe",0,,,0,,,0,,
2023,392,"Japan",316,"Guam",0,,,0,,,0,,
2023,392,"Japan",320,"Guatemala",0,,,0,,,0,,
2023,392,"Japan",831,"Guernsey",0,,,0,,,0,,
2023,392,"Japan",324,"Guinea",0,,,0,,,0,,
2023,392,"Japan",328,"Guyana",0,,,0,,,0,,
2023,392,"Japan",332,"Haiti",0,,,0,,,0,,
2023,392,"Japan",340,"Honduras",0,,,0,,,0,,
2023,392,"Japan",352,"Iceland",0,,,0,,,0,,
2023,392,"Japan",356,"India",419.99,,,1.09343,,,2,,
2023,392,"Japan",360,"Indonesia",0,,,0,,,0,,
2023,392,"Japan",364,"Iran (Islamic Republic of)",0,,,0,,,0,,
2023,392,"Japan",368,"Iraq",0,,,0,,,0,,
2023,392,"Japan",372,"Ireland",0,,,0,,,0,,
2023,392,"Japan",376,"Israel",0,,,0,,,0,,
2023,392,"Japan",380,"Italy",1.938,,,0.00505,,,1,,
2023,392,"Japan",388,"Jamaica",0,,,0,,,0,,
2023,392,"Japan",392,"Japan",37419.563,,,97.42044,,,944,,
2023,392,"Japan",832,"Jersey",0,,,0,,,0,,
2023,392,"Japan",400,"Jordan",0,,,0,,,0,,
2023,392,"Japan",398,"Kazakhstan",0,,,0,,,0,,
2023,392,"Japan",404,"Kenya",0,,,0,,,0,,
2023,392,"Japan",296,"Kiribati",0,,,0,,,0,,
2023,392,"Japan",414,"Kuwait",0,,,0,,,0,,
2023,392,"Japan",418,"Lao People's Dem. Rep.",0,,,0,,,0,,
2023,392,"Japan",428,"Latvia",0,,,0,,,0,,
2023,392,"Japan",422,"Lebanon",0,,,0,,,0,,
2023,392,"Japan",430,"Liberia",0,,,0,,,0,,
2023,392,"Japan",434,"Libya",0,,,0,,,0,,
2023,392,"Japan",440,"Lithuania",0,,,0,,,0,,
2023,392,"Japan",442,"Luxembourg",0,,,0,,,0,,
2023,392,"Japan",450,"Madagascar",0,,,0,,,0,,
2023,392,"Japan",458,"Malaysia",0,,,0,,,0,,
2023,392,"Japan",462,"Maldives",0,,,0,,,0,,
2023,392,"Japan",470,"Malta",0,,,0,,,0,,
2023,392,"Japan",584,"Marshall Islands",0,,,0,,,0,,
2023,392,"Japan",478,"Mauritania",0,,,0,,,0,,
2023,392,"Japan",480,"Mauritius",0,,,0,,,0,,
2023,392,"Japan",484,"Mexico",0,,,0,,,0,,
2023,392,"Japan",583,"Micronesia (Federated States of)",0,,,0,,,0,,
2023,392,"Japan",492,"Monaco",0,,,0,,,0,,
2023,392,"Japan",496,"Mongolia",0,,,0,,,0,,
2023,392,"Japan",499,"Montenegro",0,,,0,,,0,,
2023,392,"Japan",504,"Morocco",0,,,0,,,0,,
2023,392,"Japan",508,"Mozambique",0,,,0,,,0,,
2023,392,"Japan",104,"Myanmar",0,,,0,,,0,,
2023,392,"Japan",516,"Namibia",0,,,0,,,0,,
2023,392,"Japan",528,"Netherlands (Kingdom of the)",0,,,0,,,0,,
2023,392,"Japan",540,"New Caledonia",0,,,0,,,0,,
2023,392,"Japan",554,"New Zealand",0,,,0,,,0,,
2023,392,"Japan",558,"Nicaragua",0,,,0,,,0,,
2023,392,"Japan",566,"Nigeria",0,,,0,,,0,,
2023,392,"Japan",578,"Norway",0,,,0,,,0,,
2023,392,"Japan",512,"Oman",0,,,0,,,0,,
2023,392,"Japan",586,"Pakistan",0,,,0,,,0,,
2023,392,"Japan",591,"Panama",0,,,0,,,0,,
2023,392,"Japan",598,"Papua New Guinea",0,,,0,,,0,,
2023,392,"Japan",600,"Paraguay",0,,,0,,,0,,
2023,392,"Japan",604,"Peru",0,,,0,,,0,,
2023,392,"Japan",608,"Philippines",0,,,0,,,0,,
2023,392,"Japan",616,"Poland",0,,,0,,,0,,
2023,392,"Japan",620,"Portugal",0,,,0,,,0,,
2023,392,"Japan",634,"Qatar",0,,,0,,,0,,
2023,392,"Japan",410,"Republic of Korea",2.437,,,0.00634,,,1,,
2023,392,"Japan",498,"Republic of Moldova",0,,,0,,,0,,
2023,392,"Japan",642,"Romania",0,,,0,,,0,,
2023,392,"Japan",643,"Russian Federation",0,,,0,,,0,,
2023,392,"Japan",659,"Saint Kitts and Nevis",0,,,0,,,0,,
2023,392,"Japan",662,"Saint Lucia",0,,,0,,,0,,
2023,392,"Japan",670,"Saint Vincent and the Grenadines",0,,,0,,,0,,
2023,392,"Japan",882,"Samoa",0,,,0,,,0,,
2023,392,"Japan",678,"Sao Tome and Principe",0,,,0,,,0,,
2023,392,"Japan",682,"Saudi Arabia",0,,,0,,,0,,
2023,392,"Japan",686,"Senegal",0,,,0,,,0,,
2023,392,"Japan",688,"Serbia",0,,,0,,,0,,
2023,392,"Japan",690,"Seychelles",0,,,0,,,0,,
2023,392,"Japan",694,"Sierra Leone",0,,,0,,,0,,
2023,392,"Japan",702,"Singapore",0,,,0,,,0,,
2023,392,"Japan",703,"Slovakia",0,,,0,,,0,,
2023,392,"Japan",705,"Slovenia",0,,,0,,,0,,
2023,392,"Japan",090,"Solomon Islands",0,,,0,,,0,,
2023,392,"Japan",706,"Somalia",0,,,0,,,0,,
2023,392,"Japan",710,"South Africa",0,,,0,,,0,,
2023,392,"Japan",724,"Spain",0,,,0,,,0,,
2023,392,"Japan",144,"Sri Lanka",0,,,0,,,0,,
2023,392,"Japan",729,"Sudan",0,,,0,,,0,,
2023,392,"Japan",740,"Suriname",0,,,0,,,0,,
2023,392,"Japan",752,"Sweden",0,,,0,,,0,,
2023,392,"Japan",756,"Switzerland",0,,,0,,,0,,
2023,392,"Japan",438,"Liechtenstein",0,,,0,,,0,,
2023,392,"Japan",760,"Syrian Arab Republic",0,,,0,,,0,,
2023,392,"Japan",764,"Thailand",0,,,0,,,0,,
2023,392,"Japan",626,"Timor-Leste",0,,,0,,,0,,
2023,392,"Japan",776,"Tonga",0,,,0,,,0,,
2023,392,"Japan",780,"Trinidad and Tobago",0,,,0,,,0,,
2023,392,"Japan",788,"Tunisia",0,,,0,,,0,,
2023,392,"Japan",792,"Türkiye",0,,,0,,,0,,
2023,392,"Japan",795,"Turkmenistan",0,,,0,,,0,,
2023,392,"Japan",798,"Tuvalu",0,,,0,,,0,,
2023,392,"Japan",804,"Ukraine",0,,,0,,,0,,
2023,392,"Japan",784,"United Arab Emirates",0,,,0,,,0,,
2023,392,"Japan",826,"United Kingdom",541.592,,,1.41001,,,3,,
2023,392,"Japan",834,"United Republic of Tanzania",0,,,0,,,0,,
2023,392,"Japan",841,"United States of America including Puerto Rico",0,,,0,,,0,,
2023,392,"Japan",840,"United States",0,,,0,,,0,,
2023,392,"Japan",850,"United States Virgin Islands",0,,,0,,,0,,
2023,392,"Japan",858,"Uruguay",0,,,0,,,0,,
2023,392,"Japan",548,"Vanuatu",0,,,0,,,0,,
2023,392,"Japan",862,"Venezuela (Bolivarian Rep. of)",0,,,0,,,0,,
2023,392,"Japan",704,"Viet Nam",0,,,0,,,0,,
2023,392,"Japan",887,"Yemen",0,,,0,,,0,,
2023,392,"Japan",0002,"Special economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023,392,"Japan",251,"France including French Guiana, Guadeloupe, Martinique, Mayotte, Monaco and Reunion",0,,,0,,,0,,
2023,392,"Japan",757,"Switzerland including Liechtenstein",0,,,0,,,0,,
2023,392,"Japan",926,"United Kingdom including Channel Islands and Isle of Man",541.592,,,1.41001,,,3,,
2023,392,"Japan",842,"United States of America including Puerto Rico and United States Virgin Islands",0,,,0,,,0,,
2023,392,"Japan",5600,"Asia and Oceania",37846.892,,,98.53298,,,949,,
2023,392,"Japan",5702,"Northern America and Europe",543.53,,,1.41506,,,4,,
2023,392,"Japan",5706,"Europe, Northern America, Australia and New Zealand",543.53,,,1.41506,,,4,,
2023,392,"Japan",5703,"Central and Southern Asia",419.99,,,1.09343,,,2,,
2023,392,"Japan",5704,"Eastern and South-Eastern Asia",37426.902,,,97.43955,,,947,,
2023,392,"Japan",5705,"Western Asia and Northern Africa",0,,,0,,,0,,
2023,392,"Japan",1400,"Developing economies",424.892,,,1.10619,,,4,,
2023,392,"Japan",1410,"Developing economies: Africa",0,,,0,,,0,,
2023,392,"Japan",1420,"Developing economies: Americas",0,,,0,,,0,,
2023,392,"Japan",1460,"Developing economies: Asia and Oceania",424.892,,,1.10619,,,4,,
2023,392,"Japan",1430,"Developing economies: Asia",424.892,,,1.10619,,,4,,
2023,392,"Japan",1450,"Developing economies: Oceania",0,,,0,,,0,,
2023,392,"Japan",1500,"Developed economies",37965.53,,,98.84185,,,949,,
2023,392,"Japan",1520,"Developed economies: Americas",0,,,0,,,0,,
2023,392,"Japan",1560,"Developed economies: Asia and Oceania",37422,,,97.42679,,,945,,
2023,392,"Japan",1530,"Developed economies: Asia",37422,,,97.42679,,,945,,
2023,392,"Japan",1550,"Developed economies: Oceania",0,,,0,,,0,,
2023,392,"Japan",1540,"Developed economies: Europe",543.53,,,1.41506,,,4,,
2023,392,"Japan",1600,"Developing economies excluding China",420.265,,,1.09414,,,3,,
2023,392,"Japan",1601,"Developing economies excluding LDCs",424.892,,,1.10619,,,4,,
2023,392,"Japan",1610,"LDCs (Least developed countries)",0,,,0,,,0,,
2023,392,"Japan",1614,"LDCs: Africa",0,,,0,,,0,,
2023,392,"Japan",1612,"LDCs: Asia",0,,,0,,,0,,
2023,392,"Japan",1615,"LDCs: Islands and Haiti",0,,,0,,,0,,
2023,392,"Japan",1620,"LLDCs (Landlocked developing countries)",0,,,0,,,0,,
2023,392,"Japan",1640,"SIDS (Small island developing States) (UN-OHRLLS)",0,,,0,,,0,,
2023,392,"Japan",1641,"SIDS: Atlantic and Indian Ocean",0,,,0,,,0,,
2023,392,"Japan",1642,"SIDS: Caribbean",0,,,0,,,0,,
2023,392,"Japan",1643,"SIDS: Pacific",0,,,0,,,0,,
2023,392,"Japan",2623,"Low-income developing economies",0,,,0,,,0,,
2023,392,"Japan",2622,"Middle-income developing economies",419.99,,,1.09343,,,2,,
2023,392,"Japan",2621,"High-income developing economies",4.902,,,0.01276,,,2,,
2023,392,"Japan",2711,"BRICS",424.617,,,1.10547,,,3,,
2023,392,"Japan",3412,"European Union (2020 …)",1.938,,,0.00505,,,1,,
2023,392,"Japan",3916,"G20 (Group of Twenty)",38390.147,,,99.94732,,,952,,
2023,392,"Japan",3919,"G-77 (Group of 77)",424.617,,,1.10547,,,3,,
2023,392,"Japan",3905,"OECD (Organisation for Economic Cooperation and Development)",37965.53,,,98.84185,,,949,,
2023,430,"Liberia",0000,"World",378279.837,,,100,,,4765,,
2023,430,"Liberia",5100,"Africa",2121.761,,,0.5609,,,31,,
2023,430,"Liberia",5110,"Northern Africa",843.035,,,0.22286,,,10,,
2023,430,"Liberia",5120,"Sub-Saharan Africa",1278.726,,,0.33804,,,21,,
2023,430,"Liberia",5121,"Eastern Africa",328.533,,,0.08685,,,4,,
2023,430,"Liberia",5122,"Middle Africa",290.479,,,0.07679,,,3,,
2023,430,"Liberia",5123,"Southern Africa",0,,,0,,,0,,
2023,430,"Liberia",5124,"Western Africa",659.714,,,0.1744,,,14,,
2023,430,"Liberia",5200,"Americas",20833.947,,,5.50755,,,199,,
2023,430,"Liberia",5210,"Northern America",17286.875,,,4.56986,,,163,,
2023,430,"Liberia",5220,"Latin America and the Caribbean",3547.072,,,0.93768,,,36,,
2023,430,"Liberia",5221,"Caribbean",56.724,,,0.015,,,1,,
2023,430,"Liberia",5222,"Central America",119.543,,,0.0316,,,8,,
2023,430,"Liberia",5223,"South America",3370.805,,,0.89109,,,27,,
2023,430,"Liberia",5300,"Asia",133069.447,,,35.17752,,,1659,,
2023,430,"Liberia",5310,"Central Asia",0,,,0,,,0,,
2023,430,"Liberia",5330,"Eastern Asia",80723.537,,,21.33964,,,885,,
2023,430,"Liberia",5350,"South-eastern Asia",26733.561,,,7.06714,,,324,,
2023,430,"Liberia",5320,"Southern Asia",3031.145,,,0.8013,,,33,,
2023,430,"Liberia",5340,"Western Asia",22581.204,,,5.96944,,,417,,
2023,430,"Liberia",5400,"Europe",218847.163,,,57.85325,,,2823,,
2023,430,"Liberia",5410,"Eastern Europe",9454.863,,,2.49944,,,129,,
2023,430,"Liberia",5420,"Northern Europe",27001.125,,,7.13787,,,428,,
2023,430,"Liberia",5430,"Southern Europe",122604.947,,,32.41118,,,1366,,
2023,430,"Liberia",5440,"Western Europe",59786.228,,,15.80476,,,900,,
2023,430,"Liberia",5500,"Oceania",834.924,,,0.22072,,,10,,
2023,430,"Liberia",0000u,"World n.e.s.",2572.595,,,0.68008,,,43,,
2023,430,"Liberia",0001,"Individual economies",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023,430,"Liberia",008,"Albania",0,,,0,,,0,,
2023,430,"Liberia",012,"Algeria",558.22,,,0.14757,,,6,,
2023,430,"Liberia",024,"Angola",112.827,,,0.02983,,,1,,
2023,430,"Liberia",660,"Anguilla",0,,,0,,,0,,
2023,430,"Liberia",028,"Antigua and Barbuda",0,,,0,,,0,,
2023,430,"Liberia",032,"Argentina",13.091,,,0.00346,,,1,,
2023,430,"Liberia",533,"Aruba",0,,,0,,,0,,
2023,430,"Liberia",036,"Australia",0,,,0,,,0,,
2023,430,"Liberia",040,"Austria",104.681,,,0.02767,,,8,,
2023,430,"Liberia",031,"Azerbaijan",0,,,0,,,0,,
2023,430,"Liberia",044,"Bahamas",0,,,0,,,0,,
2023,430,"Liberia",048,"Bahrain",0,,,0,,,0,,
2023,430,"Liberia",050,"Bangladesh",0,,,0,,,0,,
2023,430,"Liberia",052,"Barbados",0,,,0,,,0,,
2023,430,"Liberia",056,"Belgium",5755.417,,,1.52147,,,27,,
2023,430,"Liberia",084,"Belize",0,,,0,,,0,,
2023,430,"Liberia",204,"Benin",0,,,0,,,0,,
2023,430,"Liberia",060,"Bermuda",8600.39,,,2.27355,,,66,,
2023,430,"Liberia",068,"Bolivia (Plurinational State of)",0,,,0,,,0,,
2023,430,"Liberia",076,"Brazil",3318.96,,,0.87738,,,23,,
2023,430,"Liberia",092,"British Virgin Islands",0,,,0,,,0,,
2023,430,"Liberia",096,"Brunei Darussalam",0,,,0,,,0,,
2023,430,"Liberia",100,"Bulgaria",168.2,,,0.04446,,,6,,
2023,430,"Liberia",132,"Cabo Verde",0,,,0,,,0,,
2023,430,"Liberia",116,"Cambodia",0,,,0,,,0,,
2023,430,"Liberia",120,"Cameroon",0,,,0,,,0,,
2023,430,"Liberia",124,"Canada",166.698,,,0.04407,,,4,,
2023,430,"Liberia",136,"Cayman Islands",0,,,0,,,0,,
2023,430,"Liberia",152,"Chile",0,,,0,,,0,,
2023,430,"Liberia",156,"China",23339.95,,,6.17002,,,284,,
2023,430,"Liberia",344,"China, Hong Kong SAR",9736.965,,,2.57401,,,102,,
2023,430,"Liberia",446,"China, Macao SAR",51.238,,,0.01354,,,1,,
2023,430,"Liberia",158,"China, Taiwan Province of",11819.087,,,3.12443,,,140,,
2023,430,"Liberia",170,"Colombia",4.9,,,0.0013,,,1,,
2023,430,"Liberia",178,"Congo",12.312,,,0.00325,,,1,,
2023,430,"Liberia",184,"Cook Islands",0,,,0,,,0,,
2023,430,"Liberia",188,"Costa Rica",0,,,0,,,0,,
2023,430,"Liberia",384,"Côte d'Ivoire",0,,,0,,,0,,
2023,430,"Liberia",191,"Croatia",0,,,0,,,0,,
2023,430,"Liberia",192,"Cuba",0,,,0,,,0,,
2023,430,"Liberia",531,"Curaçao",0,,,0,,,0,,
2023,430,"Liberia",196,"Cyprus",1913.356,,,0.5058,,,47,,
2023,430,"Liberia",408,"Dem. People's Rep. of Korea",0,,,0,,,0,,
2023,430,"Liberia",180,"Dem. Rep. of the Congo",0,,,0,,,0,,
2023,430,"Liberia",208,"Denmark",362.729,,,0.09589,,,15,,
2023,430,"Liberia",262,"Djibouti",0,,,0,,,0,,
2023,430,"Liberia",212,"Dominica",0,,,0,,,0,,
2023,430,"Liberia",214,"Dominican Republic",0,,,0,,,0,,
2023,430,"Liberia",218,"Ecuador",0,,,0,,,0,,
2023,430,"Liberia",818,"Egypt",284.815,,,0.07529,,,4,,
2023,430,"Liberia",226,"Equatorial Guinea",165.34,,,0.04371,,,1,,
2023,430,"Liberia",232,"Eritrea",0,,,0,,,0,,
2023,430,"Liberia",233,"Estonia",555.555,,,0.14686,,,6,,
2023,430,"Liberia",231,"Ethiopia",0,,,0,,,0,,
2023,430,"Liberia",234,"Faroe Islands",0,,,0,,,0,,
2023,430,"Liberia",242,"Fiji",0,,,0,,,0,,
2023,430,"Liberia",246,"Finland",0,,,0,,,0,,
2023,430,"Liberia",250,"France",97.973,,,0.0259,,,2,,
